,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
138,2018-05-19,3150.6009275318875,3534.2900873409644,6640.690637884412,3150.6009275318875,3150.6009275318875,1934.464920016894,1934.464920016894,1934.464920016894,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617586676,-14.026900617586676,-14.026900617586676,1485.8999043987753,1485.8999043987753,1485.8999043987753,0.0,0.0,0.0,5085.065847548782
139,2018-05-20,3151.401163332947,3494.3551565650664,6446.250332182273,3151.401163332947,3151.401163332947,1958.2012531157495,1958.2012531157495,1958.2012531157495,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794834913,25.161350794834913,25.161350794834913,1470.447986085209,1470.447986085209,1470.447986085209,0.0,0.0,0.0,5109.602416448696
140,2018-05-21,3152.2013991340064,3549.838143430763,6599.505447006723,3152.2013991340064,3152.2013991340064,1928.6951117772005,1928.6951117772005,1928.6951117772005,462.59191623570547,462.59191623570547,462.59191623570547,16.64672438271587,16.64672438271587,16.64672438271587,1449.4564711587793,1449.4564711587793,1449.4564711587793,0.0,0.0,0.0,5080.896510911207
141,2018-05-22,3153.0016349350653,3475.242771119175,6620.988401237792,3153.0016349350653,3153.0016349350653,1875.4192977572702,1875.4192977572702,1875.4192977572702,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337726318,-11.260909337726318,-11.260909337726318,1424.0882908592912,1424.0882908592912,1424.0882908592912,0.0,0.0,0.0,5028.420932692336
142,2018-05-23,3153.801870736125,3301.724508128424,6684.931142845505,3153.801870736125,3153.801870736125,1853.709605419425,1853.709605419425,1853.709605419425,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010114103,-4.393592010114103,-4.393592010114103,1395.5112811938338,1395.5112811938338,1395.5112811938338,0.0,0.0,0.0,5007.51147615555
143,2018-05-24,3154.6021065371847,3490.8287205330234,6675.811214634027,3154.6021065371847,3154.6021065371847,1849.9314966180143,1849.9314966180143,1849.9314966180143,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364183064,22.468361364183064,22.468361364183064,1364.8712190181257,1364.8712190181257,1364.8712190181257,0.0,0.0,0.0,5004.533603155199
144,2018-05-25,3155.4023423382437,3334.5005401638523,6476.8493875759605,3155.4023423382437,3155.4023423382437,1761.2632267819465,1761.2632267819465,1761.2632267819465,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457632587,-34.59503457632587,-34.59503457632587,1333.266345122567,1333.266345122567,1333.266345122567,0.0,0.0,0.0,4916.66556912019
145,2018-05-26,3156.202578139303,3432.763461107763,6519.605093088125,3156.202578139303,3156.202578139303,1750.2890001810094,1750.2890001810094,1750.2890001810094,462.59191623570547,462.59191623570547,462.59191623570547,-14.02690061761522,-14.02690061761522,-14.02690061761522,1301.7239845629192,1301.7239845629192,1301.7239845629192,0.0,0.0,0.0,4906.491578320312
146,2018-05-27,3157.0028139403626,3414.198176242353,6613.144848545255,3157.0028139403626,3157.0028139403626,1758.9330742279903,1758.9330742279903,1758.9330742279903,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794871655,25.161350794871655,25.161350794871655,1271.1798071974133,1271.1798071974133,1271.1798071974133,0.0,0.0,0.0,4915.935888168353
147,2018-05-28,3157.803049741422,3293.3728977220135,6477.174412922576,3157.803049741422,3157.803049741422,1721.6988311680104,1721.6988311680104,1721.6988311680104,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382839192,16.646724382839192,16.646724382839192,1242.4601905494658,1242.4601905494658,1242.4601905494658,0.0,0.0,0.0,4879.501880909433
148,2018-05-29,3158.603285542481,3235.4252258991,6413.447895251351,3158.603285542481,3158.603285542481,1667.5990619850147,1667.5990619850147,1667.5990619850147,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337720024,-11.260909337720024,-11.260909337720024,1216.268055087029,1216.268055087029,1216.268055087029,0.0,0.0,0.0,4826.2023475274955
149,2018-05-30,3159.403521343541,3248.492071428295,6396.337946955325,3159.403521343541,3159.403521343541,1651.3707656947493,1651.3707656947493,1651.3707656947493,462.59191623570547,462.59191623570547,462.59191623570547,-4.39359201013148,-4.39359201013148,-4.39359201013148,1193.172441469175,1193.172441469175,1193.172441469175,0.0,0.0,0.0,4810.77428703829
150,2018-05-31,3160.2037571446003,3265.556119510149,6396.619897813571,3160.2037571446003,3160.2037571446003,1658.6622707133836,1658.6622707133836,1658.6622707133836,462.59191623570547,462.59191623570547,462.59191623570547,22.46836136416138,22.46836136416138,22.46836136416138,1173.6019931135168,1173.6019931135168,1173.6019931135168,0.0,0.0,0.0,4818.866027857984
151,2018-06-01,3161.0039929456593,3178.781669579459,6314.707222810067,3161.0039929456593,3161.0039929456593,1585.8392802675098,1585.8392802675098,1585.8392802675098,462.59191623570547,462.59191623570547,462.59191623570547,-34.595034576320096,-34.595034576320096,-34.595034576320096,1157.8423986081245,1157.8423986081245,1157.8423986081245,0.0,0.0,0.0,4746.84327321317
152,2018-06-02,3161.804228746719,3117.87981235374,6359.937489903884,3161.804228746719,3161.804228746719,1594.602755668771,1594.602755668771,1594.602755668771,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617633421,-14.026900617633421,-14.026900617633421,1146.0377400506989,1146.0377400506989,1146.0377400506989,0.0,0.0,0.0,4756.40698441549
153,2018-06-03,3162.604464547778,3143.3236750848355,6363.450908032183,3162.604464547778,3162.604464547778,1625.9488553979047,1625.9488553979047,1625.9488553979047,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794783083,25.161350794783083,25.161350794783083,1138.1955883674163,1138.1955883674163,1138.1955883674163,0.0,0.0,0.0,4788.553319945683
154,2018-06-04,3163.4047003488377,3110.8946604600496,6453.614696006113,3163.4047003488377,3163.4047003488377,1613.4342285140856,1613.4342285140856,1613.4342285140856,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382793156,16.646724382793156,16.646724382793156,1134.1955878955869,1134.1955878955869,1134.1955878955869,0.0,0.0,0.0,4776.838928862923
155,2018-06-05,3164.2049361498975,3104.010611389728,6419.568140992802,3164.2049361498975,3164.2049361498975,1585.1321895916878,1585.1321895916878,1585.1321895916878,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337770013,-11.260909337770013,-11.260909337770013,1133.8011826937525,1133.8011826937525,1133.8011826937525,0.0,0.0,0.0,4749.337125741586
156,2018-06-06,3165.0051719509565,3102.3619553389976,6379.659979397357,3165.0051719509565,3165.0051719509565,1594.8723827597591,1594.8723827597591,1594.8723827597591,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010080293,-4.393592010080293,-4.393592010080293,1136.674058534134,1136.674058534134,1136.674058534134,0.0,0.0,0.0,4759.877554710716
157,2018-06-07,3165.805407752016,3303.483801269972,6331.819890265496,3165.805407752016,3165.805407752016,1627.4510869853393,1627.4510869853393,1627.4510869853393,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364241247,22.468361364241247,22.468361364241247,1142.3908093853927,1142.3908093853927,1142.3908093853927,0.0,0.0,0.0,4793.256494737356
158,2018-06-08,3166.6056435530754,3296.994648780458,6374.679797113232,3166.6056435530754,3166.6056435530754,1578.458168701562,1578.458168701562,1578.458168701562,462.59191623570547,462.59191623570547,462.59191623570547,-34.595034576296555,-34.595034576296555,-34.595034576296555,1150.4612870421531,1150.4612870421531,1150.4612870421531,0.0,0.0,0.0,4745.063812254637
159,2018-06-09,3167.405879354135,3134.0910369281487,6410.735331055216,3167.405879354135,3167.405879354135,1608.9130742027137,1608.9130742027137,1608.9130742027137,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617612522,-14.026900617612522,-14.026900617612522,1160.3480585846207,1160.3480585846207,1160.3480585846207,0.0,0.0,0.0,4776.318953556849
160,2018-06-10,3168.2061151551943,3159.4104371832436,6471.630901859451,3168.2061151551943,3168.2061151551943,1659.2396463246505,1659.2396463246505,1659.2396463246505,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794884523,25.161350794884523,25.161350794884523,1171.4863792940603,1171.4863792940603,1171.4863792940603,0.0,0.0,0.0,4827.445761479845
161,2018-06-11,3169.0063509562538,3224.7759023912795,6283.632390491044,3169.0063509562538,3169.0063509562538,1662.542729332396,1662.542729332396,1662.542729332396,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382814266,16.646724382814266,16.646724382814266,1183.3040887138764,1183.3040887138764,1183.3040887138764,0.0,0.0,0.0,4831.54908028865
162,2018-06-12,3169.806586757313,3247.108778206611,6459.93407944979,3169.806586757313,3169.806586757313,1646.5718613951567,1646.5718613951567,1646.5718613951567,462.59191623570547,462.59191623570547,462.59191623570547,-11.26090933770743,-11.26090933770743,-11.26090933770743,1195.2408544971586,1195.2408544971586,1195.2408544971586,0.0,0.0,0.0,4816.37844815247
163,2018-06-13,3170.606822558372,3207.351315143195,6536.678621734525,3170.606822558372,3170.606822558372,1664.9645459725425,1664.9645459725425,1664.9645459725425,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010097146,-4.393592010097146,-4.393592010097146,1206.7662217469342,1206.7662217469342,1206.7662217469342,0.0,0.0,0.0,4835.571368530915
164,2018-06-14,3171.407058359432,3172.719094903235,6361.248070837652,3171.407058359432,3171.407058359432,1702.4562511774348,1702.4562511774348,1702.4562511774348,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364225057,22.468361364225057,22.468361364225057,1217.3959735775043,1217.3959735775043,1217.3959735775043,0.0,0.0,0.0,4873.863309536867
165,2018-06-15,3172.2072941604915,3201.4390200452153,6333.603802012992,3172.2072941604915,3172.2072941604915,1654.7032516174793,1654.7032516174793,1654.7032516174793,462.59191623570547,462.59191623570547,462.59191623570547,-34.595034576315165,-34.595034576315165,-34.595034576315165,1226.7063699580888,1226.7063699580888,1226.7063699580888,0.0,0.0,0.0,4826.910545777971
166,2018-06-16,3173.0075299615505,3463.9423063671757,6641.444595900796,3173.0075299615505,3173.0075299615505,1682.9109202252562,1682.9109202252562,1682.9109202252562,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617591627,-14.026900617591627,-14.026900617591627,1234.3459046071423,1234.3459046071423,1234.3459046071423,0.0,0.0,0.0,4855.918450186807
167,2018-06-17,3173.80776576261,3323.067287811954,6460.150185461945,3173.80776576261,3173.80776576261,1727.7975685126232,1727.7975685126232,1727.7975685126232,462.59191623570547,462.59191623570547,462.59191623570547,25.16135079485656,25.16135079485656,25.16135079485656,1240.0443014820612,1240.0443014820612,1240.0443014820612,0.0,0.0,0.0,4901.605334275233
168,2018-06-18,3174.6080015636694,3231.6992355307407,6580.46350008899,3174.6080015636694,3174.6080015636694,1722.8572013856203,1722.8572013856203,1722.8572013856203,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382785763,16.646724382785763,16.646724382785763,1243.6185607671289,1243.6185607671289,1243.6185607671289,0.0,0.0,0.0,4897.46520294929
169,2018-06-19,3175.408237364729,3256.5194473347246,6421.8610954885235,3175.408237364729,3175.408237364729,1696.306963414734,1696.306963414734,1696.306963414734,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337739474,-11.260909337739474,-11.260909337739474,1244.9759565167678,1244.9759565167678,1244.9759565167678,0.0,0.0,0.0,4871.715200779463
170,2018-06-20,3176.208473165788,3142.122438622671,6600.184616950224,3176.208473165788,3176.208473165788,1702.3123057477574,1702.3123057477574,1702.3123057477574,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010114523,-4.393592010114523,-4.393592010114523,1244.1139815221663,1244.1139815221663,1244.1139815221663,0.0,0.0,0.0,4878.520778913546
171,2018-06-21,3177.0087089668477,3310.4487215606096,6413.396123221291,3177.0087089668477,3177.0087089668477,1726.1776043825405,1726.1776043825405,1726.1776043825405,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364208867,22.468361364208867,22.468361364208867,1241.1173267826262,1241.1173267826262,1241.1173267826262,0.0,0.0,0.0,4903.186313349388
172,2018-06-22,3177.808944767907,3159.025505668535,6472.3649480173235,3177.808944767907,3177.808944767907,1664.1489521679546,1664.1489521679546,1664.1489521679546,462.59191623570547,462.59191623570547,462.59191623570547,-34.595034576358174,-34.595034576358174,-34.595034576358174,1236.1520705086073,1236.1520705086073,1236.1520705086073,0.0,0.0,0.0,4841.957896935862
173,2018-06-23,3178.609180568966,3185.821096297304,6295.341350238545,3178.609180568966,3178.609180568966,1678.022347962016,1678.022347962016,1678.022347962016,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617570726,-14.026900617570726,-14.026900617570726,1229.4573323438813,1229.4573323438813,1229.4573323438813,0.0,0.0,0.0,4856.631528530982
174,2018-06-24,3179.520046771284,3133.290962342156,6359.457967836641,3179.520046771284,3179.520046771284,1709.087987237344,1709.087987237344,1709.087987237344,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794707367,25.161350794707367,25.161350794707367,1221.334720206931,1221.334720206931,1221.334720206931,0.0,0.0,0.0,4888.608034008628
175,2018-06-25,3180.430912973601,3139.716225812176,6392.304369988533,3180.430912973601,3180.430912973601,1691.3745984103973,1691.3745984103973,1691.3745984103973,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382806873,16.646724382806873,16.646724382806873,1212.135957791885,1212.135957791885,1212.135957791885,0.0,0.0,0.0,4871.805511383998
176,2018-06-26,3181.3417791759184,3269.5556170831514,6599.495996397285,3181.3417791759184,3181.3417791759184,1653.5801356257305,1653.5801356257305,1653.5801356257305,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337733176,-11.260909337733176,-11.260909337733176,1202.2491287277583,1202.2491287277583,1202.2491287277583,0.0,0.0,0.0,4834.921914801649
177,2018-06-27,3182.252645378236,3210.582553212476,6406.490605176551,3182.252645378236,3182.252645378236,1650.282331635679,1650.282331635679,1650.282331635679,462.59191623570547,462.59191623570547,462.59191623570547,-4.3935920100633385,-4.3935920100633385,-4.3935920100633385,1192.0840074100367,1192.0840074100367,1192.0840074100367,0.0,0.0,0.0,4832.534977013915
178,2018-06-28,3183.163511580553,3313.125286781913,6483.635830684288,3183.163511580553,3183.163511580553,1667.1172433669533,1667.1172433669533,1667.1172433669533,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364187185,22.468361364187185,22.468361364187185,1182.0569657670608,1182.0569657670608,1182.0569657670608,0.0,0.0,0.0,4850.2807549475065
179,2018-06-29,3184.0743777828707,3052.3280314566305,6416.242747281777,3184.0743777828707,3184.0743777828707,1600.5728310023057,1600.5728310023057,1600.5728310023057,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457628585,-34.59503457628585,-34.59503457628585,1172.5759493428861,1172.5759493428861,1172.5759493428861,0.0,0.0,0.0,4784.647208785176
180,2018-06-30,3184.985243985188,3215.9776071396413,6381.301613919764,3184.985243985188,3184.985243985188,1612.5910207510178,1612.5910207510178,1612.5910207510178,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617588927,-14.026900617588927,-14.026900617588927,1164.0260051329012,1164.0260051329012,1164.0260051329012,0.0,0.0,0.0,4797.576264736206
181,2018-07-01,3185.896110187505,3389.2807839036527,6487.0823224879505,3185.896110187505,3185.896110187505,1644.5090851761083,1644.5090851761083,1644.5090851761083,462.59191623570547,462.59191623570547,462.59191623570547,25.16135079480881,25.16135079480881,25.16135079480881,1156.7558181455938,1156.7558181455938,1156.7558181455938,0.0,0.0,0.0,4830.4051953636135
182,2018-07-02,3186.8069763898225,3297.563582265829,6384.879440772409,3186.8069763898225,3186.8069763898225,1630.3043152288876,1630.3043152288876,1630.3043152288876,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382760837,16.646724382760837,16.646724382760837,1151.0656746104214,1151.0656746104214,1151.0656746104214,0.0,0.0,0.0,4817.11129161871
183,2018-07-03,3187.7178425921397,3089.467434867898,6391.511343987894,3187.7178425921397,3187.7178425921397,1598.5282253813182,1598.5282253813182,1598.5282253813182,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337726877,-11.260909337726877,-11.260909337726877,1147.1972184833396,1147.1972184833396,1147.1972184833396,0.0,0.0,0.0,4786.246067973458
184,2018-07-04,3188.6287087944575,3308.6464981290774,6338.864977681608,3188.6287087944575,3188.6287087944575,1603.5236303222657,1603.5236303222657,1603.5236303222657,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010046433,-4.393592010046433,-4.393592010046433,1145.3253060966065,1145.3253060966065,1145.3253060966065,0.0,0.0,0.0,4792.152339116723
185,2018-07-05,3189.5395749967747,3158.7229366926226,6349.435240108856,3189.5395749967747,3189.5395749967747,1630.6124710693357,1630.6124710693357,1630.6124710693357,462.59191623570547,462.59191623570547,462.59191623570547,22.46836136422451,22.46836136422451,22.46836136422451,1145.552193469406,1145.552193469406,1145.552193469406,0.0,0.0,0.0,4820.15204606611
186,2018-07-06,3190.450441199092,3174.9359936826336,6397.709546401527,3190.450441199092,3190.450441199092,1575.9010958247425,1575.9010958247425,1575.9010958247425,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457632886,-34.59503457632886,-34.59503457632886,1147.9042141653658,1147.9042141653658,1147.9042141653658,0.0,0.0,0.0,4766.351537023835
187,2018-07-07,3191.3613074014092,3215.440329584585,6389.990544844786,3191.3613074014092,3191.3613074014092,1600.8960406724773,1600.8960406724773,1600.8960406724773,462.59191623570547,462.59191623570547,462.59191623570547,-14.02690061761747,-14.02690061761747,-14.02690061761747,1152.3310250543893,1152.3310250543893,1152.3310250543893,0.0,0.0,0.0,4792.2573480738865
188,2018-07-08,3192.272173603727,3306.9371155963913,6345.038209211245,3192.272173603727,3192.272173603727,1646.4606824349942,1646.4606824349942,1646.4606824349942,462.59191623570547,462.59191623570547,462.59191623570547,25.16135079478085,25.16135079478085,25.16135079478085,1158.7074154045079,1158.7074154045079,1158.7074154045079,0.0,0.0,0.0,4838.732856038721
189,2018-07-09,3193.183039806044,3324.6803365848064,6355.76592762514,3193.183039806044,3193.183039806044,1646.0762345231437,1646.0762345231437,1646.0762345231437,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382781944,16.646724382781944,16.646724382781944,1166.8375939046564,1166.8375939046564,1166.8375939046564,0.0,0.0,0.0,4839.259274329188
190,2018-07-10,3194.0939060083615,3130.819134583309,6342.55573422803,3194.0939060083615,3194.0939060083615,1627.7927978506084,1627.7927978506084,1627.7927978506084,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337702643,-11.260909337702643,-11.260909337702643,1176.4617909526055,1176.4617909526055,1176.4617909526055,0.0,0.0,0.0,4821.88670385897
191,2018-07-11,3195.0047722106788,3191.4993908912015,6566.432309727674,3195.0047722106788,3195.0047722106788,1645.463266394895,1645.463266394895,1645.463266394895,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010131329,-4.393592010131329,-4.393592010131329,1187.2649421693209,1187.2649421693209,1187.2649421693209,0.0,0.0,0.0,4840.468038605573
192,2018-07-12,3195.915638412996,3405.1295485642545,6414.938168314623,3195.915638412996,3195.915638412996,1683.9474333317771,1683.9474333317771,1683.9474333317771,462.59191623570547,462.59191623570547,462.59191623570547,22.46836136420283,22.46836136420283,22.46836136420283,1198.887155731869,1198.887155731869,1198.887155731869,0.0,0.0,0.0,4879.863071744773
193,2018-07-13,3196.8265046153138,3159.4838104784244,6356.116044188005,3196.8265046153138,3196.8265046153138,1638.9324942935248,1638.9324942935248,1638.9324942935248,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457634747,-34.59503457634747,-34.59503457634747,1210.9356126341668,1210.9356126341668,1210.9356126341668,0.0,0.0,0.0,4835.758998908838
194,2018-07-14,3197.7373708176306,3427.1526726413394,6522.736897119145,3197.7373708176306,3197.7373708176306,1671.5625225361148,1671.5625225361148,1671.5625225361148,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617547126,-14.026900617547126,-14.026900617547126,1222.9975069179563,1222.9975069179563,1222.9975069179563,0.0,0.0,0.0,4869.299893353746
195,2018-07-15,3198.6482370199483,3262.667380585721,6474.897915325524,3198.6482370199483,3198.6482370199483,1722.406870508782,1722.406870508782,1722.406870508782,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794756977,25.161350794756977,25.161350794756977,1234.6536034783198,1234.6536034783198,1234.6536034783198,0.0,0.0,0.0,4921.05510752873
196,2018-07-16,3199.559103222265,3245.957412076812,6553.913899602198,3199.559103222265,3199.559103222265,1724.7306156257448,1724.7306156257448,1724.7306156257448,462.59191623570547,462.59191623570547,462.59191623570547,16.64672438275345,16.64672438275345,16.64672438275345,1245.491975007286,1245.491975007286,1245.491975007286,0.0,0.0,0.0,4924.28971884801
197,2018-07-17,3200.469969424583,3316.4351610754097,6516.965154320093,3200.469969424583,3200.469969424583,1706.4524843044342,1706.4524843044342,1706.4524843044342,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337752631,-11.260909337752631,-11.260909337752631,1255.1214774064813,1255.1214774064813,1255.1214774064813,0.0,0.0,0.0,4906.922453729017
198,2018-07-18,3201.3808356269005,3196.8569075851406,6545.533776927676,3201.3808356269005,3201.3808356269005,1721.3828587400828,1721.3828587400828,1721.3828587400828,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010148705,-4.393592010148705,-4.393592010148705,1263.184534514526,1263.184534514526,1263.184534514526,0.0,0.0,0.0,4922.763694366983
199,2018-07-19,3202.2917018292173,3316.730369297764,6534.063224635231,3202.2917018292173,3202.2917018292173,1754.4291054002972,1754.4291054002972,1754.4291054002972,462.59191623570547,462.59191623570547,462.59191623570547,22.46836136418115,22.46836136418115,22.46836136418115,1269.3688278004106,1269.3688278004106,1269.3688278004106,0.0,0.0,0.0,4956.720807229514
200,2018-07-20,3203.202568031535,3354.2060465932477,6647.10123806746,3203.202568031535,3203.202568031535,1701.4144055789545,1701.4144055789545,1701.4144055789545,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457636609,-34.59503457636609,-34.59503457636609,1273.4175239196152,1273.4175239196152,1273.4175239196152,0.0,0.0,0.0,4904.616973610489
201,2018-07-21,3204.1134342338523,3272.9936839895563,6405.29659232586,3204.1134342338523,3204.1134342338523,1723.7027370764017,1723.7027370764017,1723.7027370764017,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617703312,-14.026900617703312,-14.026900617703312,1275.1377214583997,1275.1377214583997,1275.1377214583997,0.0,0.0,0.0,4927.8161713102545
202,2018-07-22,3205.0243004361696,3430.2517627854177,6481.72134064516,3205.0243004361696,3205.0243004361696,1762.1601232869841,1762.1601232869841,1762.1601232869841,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794793716,25.161350794793716,25.161350794793716,1274.406856256485,1274.406856256485,1274.406856256485,0.0,0.0,0.0,4967.1844237231535
203,2018-07-23,3205.935166638487,3334.088412737976,6673.16036793326,3205.935166638487,3205.935166638487,1750.415511134366,1750.415511134366,1750.415511134366,462.59191623570547,462.59191623570547,462.59191623570547,16.64672438277455,16.64672438277455,16.64672438277455,1271.1768705158859,1271.1768705158859,1271.1768705158859,0.0,0.0,0.0,4956.350677772853
204,2018-07-24,3206.846032840804,3213.870435108515,6612.8716285730825,3206.846032840804,3206.846032840804,1716.8070293224876,1716.8070293224876,1716.8070293224876,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337690046,-11.260909337690046,-11.260909337690046,1265.4760224244721,1265.4760224244721,1265.4760224244721,0.0,0.0,0.0,4923.653062163292
205,2018-07-25,3207.756899043122,3190.8240168252764,6485.718029995207,3207.756899043122,3207.756899043122,1715.6066121906183,1715.6066121906183,1715.6066121906183,462.59191623570547,462.59191623570547,462.59191623570547,-4.3935920100975165,-4.3935920100975165,-4.3935920100975165,1257.4082879650105,1257.4082879650105,1257.4082879650105,0.0,0.0,0.0,4923.36351123374
206,2018-07-26,3208.6677652454387,3317.836991861895,6490.2656752824705,3208.6677652454387,3208.6677652454387,1732.210660241942,1732.210660241942,1732.210660241942,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364212985,22.468361364212985,22.468361364212985,1247.1503826420237,1247.1503826420237,1247.1503826420237,0.0,0.0,0.0,4940.878425487381
207,2018-07-27,3209.578631447757,3318.37048575458,6501.088999002036,3209.578631447757,3209.578631447757,1662.9433873071237,1662.9433873071237,1662.9433873071237,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457631815,-34.59503457631815,-34.59503457631815,1234.9465056477366,1234.9465056477366,1234.9465056477366,0.0,0.0,0.0,4872.52201875488
208,2018-07-28,3210.6240888600382,3404.5334597252554,6375.107199738939,3210.6240888600382,3210.6240888600382,1669.6659958385635,1669.6659958385635,1669.6659958385635,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617632974,-14.026900617632974,-14.026900617632974,1221.100980220491,1221.100980220491,1221.100980220491,0.0,0.0,0.0,4880.290084698601
209,2018-07-29,3211.66954627232,3244.2780167547967,6390.9525836536695,3211.66954627232,3211.66954627232,1693.72229644567,1693.72229644567,1693.72229644567,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794830458,25.161350794830458,25.161350794830458,1205.9690294151342,1205.9690294151342,1205.9690294151342,0.0,0.0,0.0,4905.391842717991
210,2018-07-30,3212.7150036846015,3308.1928195800065,6520.422696994334,3212.7150036846015,3212.7150036846015,1669.1846248308723,1669.1846248308723,1669.1846248308723,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382795668,16.646724382795668,16.646724382795668,1189.9459842123713,1189.9459842123713,1189.9459842123713,0.0,0.0,0.0,4881.8996285154735
211,2018-07-31,3213.7604610968833,3303.781945530179,6434.3458917869175,3213.7604610968833,3213.7604610968833,1624.7862759807706,1624.7862759807706,1624.7862759807706,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337740037,-11.260909337740037,-11.260909337740037,1173.4552690828052,1173.4552690828052,1173.4552690828052,0.0,0.0,0.0,4838.546737077654
212,2018-08-01,3214.8059185091647,3345.8488735750093,6358.694873816893,3214.8059185091647,3214.8059185091647,1615.1338715581016,1615.1338715581016,1615.1338715581016,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010148652,-4.393592010148652,-4.393592010148652,1156.9355473325447,1156.9355473325447,1156.9355473325447,0.0,0.0,0.0,4829.939790067267
213,2018-08-02,3215.851375921447,3068.7393636288757,6439.6777950906335,3215.851375921447,3215.851375921447,1625.8877112778573,1625.8877112778573,1625.8877112778573,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364196795,22.468361364196795,22.468361364196795,1140.827433677955,1140.827433677955,1140.827433677955,0.0,0.0,0.0,4841.739087199305
214,2018-08-03,3216.8968333337284,3242.035782115927,6350.419231864265,3216.8968333337284,3216.8968333337284,1553.557075441636,1553.557075441636,1553.557075441636,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457636116,-34.59503457636116,-34.59503457636116,1125.5601937822917,1125.5601937822917,1125.5601937822917,0.0,0.0,0.0,4770.453908775365
215,2018-08-04,3217.9422907460103,3198.62746223153,6321.679871214235,3217.9422907460103,3217.9422907460103,1560.103865226401,1560.103865226401,1560.103865226401,462.59191623570547,462.59191623570547,462.59191623570547,-14.02690061766152,-14.02690061766152,-14.02690061766152,1111.5388496083572,1111.5388496083572,1111.5388496083572,0.0,0.0,0.0,4778.046155972412
216,2018-08-05,3218.9877481582917,3187.3714260173547,6374.446596663453,3218.9877481582917,3218.9877481582917,1586.8853624671115,1586.8853624671115,1586.8853624671115,462.59191623570547,462.59191623570547,462.59191623570547,25.1613507948025,25.1613507948025,25.1613507948025,1099.1320954366038,1099.1320954366038,1099.1320954366038,0.0,0.0,0.0,4805.873110625404
